stage,round,best_of,team_a,team_b,times_matchup_occurred,fraction_of_simulations,model_probability_team_a,team_a_win_count,team_b_win_count
stage_3,3,3,THUNDERdOWNUNDER,MIBR,12,0.00024,0.29124311240782075,3,9
stage_3,3,3,THUNDERdOWNUNDER,MOUZ,26,0.00052,0.26473292200209203,8,18
stage_3,3,3,THUNDERdOWNUNDER,Monte,24,0.00048,0.2828883149380234,2,22
stage_3,3,3,THUNDERdOWNUNDER,NRG Esports,2,4e-05,0.3930454131356548,1,1
stage_3,3,3,THUNDERdOWNUNDER,Natus Vincere,17,0.00034,0.2547428639676434,5,12
stage_3,3,3,THUNDERdOWNUNDER,PARIVISION,20,0.0004,0.28374438391959755,7,13
stage_3,3,3,THUNDERdOWNUNDER,Sharks Esports,7,0.00014,0.3269859741996183,3,4
stage_3,3,3,THUNDERdOWNUNDER,Sinners Esports,12,0.00024,0.29763639652011964,2,10
stage_3,3,3,THUNDERdOWNUNDER,TYLOO,6,0.00012,0.29972148602928506,1,5
stage_3,3,3,THUNDERdOWNUNDER,Team Falcons,20,0.0004,0.2896625040104222,9,11
stage_3,3,3,THUNDERdOWNUNDER,Team Liquid,5,0.0001,0.3060444463654258,0,5
stage_3,3,3,THUNDERdOWNUNDER,Team Spirit,19,0.00038,0.20617468633115327,4,15
stage_3,3,3,THUNDERdOWNUNDER,Team Vitality,17,0.00034,0.23609057944317058,2,15
stage_3,3,3,THUNDERdOWNUNDER,The Mongolz,24,0.00048,0.27828367930680986,9,15
stage_3,3,3,THUNDERdOWNUNDER,paiN Gaming,27,0.00054,0.28774857968825973,6,21
stage_3,3,3,TYLOO,9z Team,102,0.00204,0.4600988578332094,43,59
stage_3,3,3,TYLOO,Astralis,143,0.00286,0.37780452549012994,54,89
stage_3,3,3,TYLOO,Aurora Gaming,163,0.00326,0.3799550477474322,59,104
stage_3,3,3,TYLOO,B8 Esports,61,0.00122,0.3947853760368314,24,37
stage_3,3,3,TYLOO,BIG,96,0.00192,0.39336348253081593,33,63
stage_3,3,3,TYLOO,BetBoom Team,107,0.00214,0.3076694542251559,34,73
stage_3,3,3,TYLOO,FURIA Esports,169,0.00338,0.34516229632937256,58,111
stage_3,3,3,TYLOO,FUT Esports,133,0.00266,0.35240092386099586,32,101
stage_3,3,3,TYLOO,FlyQuest,48,0.00096,0.42772236076918907,22,26
stage_3,3,3,TYLOO,G2 Esports,109,0.00218,0.34804410158183985,38,71
stage_3,3,3,TYLOO,Gaimin Gladiators,12,0.00024,0.5773605691720146,5,7
stage_3,3,3,TYLOO,GamerLegion,88,0.00176,0.3478695499466911,30,58
stage_3,3,3,TYLOO,Heroic,49,0.00098,0.41463934452549156,20,29
stage_3,3,3,TYLOO,Legacy,126,0.00252,0.29577628935473504,35,91
stage_3,3,3,TYLOO,Lynn Vision Gaming,25,0.0005,0.5737403989266684,18,7
stage_3,3,3,TYLOO,M80,45,0.0009,0.4783880922560162,22,23
stage_3,3,3,TYLOO,MIBR,63,0.00126,0.3982372918285876,32,31
stage_3,3,3,TYLOO,MOUZ,119,0.00238,0.23940710804351112,28,91
stage_3,3,3,TYLOO,Monte,100,0.002,0.4324890910233151,50,50
stage_3,3,3,TYLOO,NRG Esports,8,0.00016,0.6124479761944438,6,2
stage_3,3,3,TYLOO,Natus Vincere,125,0.0025,0.2261029835543663,31,94
stage_3,3,3,TYLOO,PARIVISION,148,0.00296,0.35732547249436347,56,92
stage_3,3,3,TYLOO,Sharks Esports,15,0.0003,0.550966421850999,11,4
stage_3,3,3,TYLOO,Sinners Esports,51,0.00102,0.41024044312620106,15,36
stage_3,3,3,TYLOO,THUNDERdOWNUNDER,7,0.00014,0.6988123445274819,4,3
stage_3,3,3,TYLOO,Team Falcons,130,0.0026,0.26809079156836896,33,97
stage_3,3,3,TYLOO,Team Liquid,24,0.00048,0.5358921652435842,12,12
stage_3,3,3,TYLOO,Team Spirit,105,0.0021,0.18989743446180643,19,86
stage_3,3,3,TYLOO,Team Vitality,108,0.00216,0.2165218494898418,21,87
stage_3,3,3,TYLOO,The Mongolz,140,0.0028,0.26429917301783507,45,95
stage_3,3,3,TYLOO,paiN Gaming,101,0.00202,0.3840060542181276,31,70
stage_3,3,3,Team Falcons,9z Team,799,0.01598,0.6692806431064601,547,252
stage_3,3,3,Team Falcons,Astralis,1201,0.02402,0.6557025390696406,810,391
stage_3,3,3,Team Falcons,Aurora Gaming,3195,0.0639,0.6037347451383654,1917,1278
stage_3,3,3,Team Falcons,B8 Esports,614,0.01228,0.6358310146510738,400,214
stage_3,3,3,Team Falcons,BIG,735,0.0147,0.611341248486266,477,258
stage_3,3,3,Team Falcons,BetBoom Team,1068,0.02136,0.5677567815630763,638,430
stage_3,3,3,Team Falcons,FURIA Esports,3189,0.06378,0.6084645904055562,1962,1227
stage_3,3,3,Team Falcons,FUT Esports,1142,0.02284,0.6499680451176685,777,365
stage_3,3,3,Team Falcons,FlyQuest,381,0.00762,0.6679252261050874,239,142
stage_3,3,3,Team Falcons,G2 Esports,1411,0.02822,0.6197775331522439,897,514
stage_3,3,3,Team Falcons,Gaimin Gladiators,93,0.00186,0.7297234979621279,63,30
stage_3,3,3,Team Falcons,GamerLegion,885,0.0177,0.6460430929055491,567,318
stage_3,3,3,Team Falcons,Heroic,433,0.00866,0.6371687232150461,280,153
stage_3,3,3,Team Falcons,Legacy,1368,0.02736,0.6382231947453291,887,481
stage_3,3,3,Team Falcons,Lynn Vision Gaming,182,0.00364,0.7482520625032149,139,43
stage_3,3,3,Team Falcons,M80,328,0.00656,0.7373965012493305,246,82
stage_3,3,3,Team Falcons,MIBR,471,0.00942,0.6857974507742493,322,149
stage_3,3,3,Team Falcons,MOUZ,3300,0.066,0.5444242497442536,1764,1536
stage_3,3,3,Team Falcons,Monte,883,0.01766,0.6242053922986267,526,357
stage_3,3,3,Team Falcons,NRG Esports,67,0.00134,0.7834017436745827,53,14
stage_3,3,3,Team Falcons,Natus Vincere,1424,0.02848,0.49131295417172,698,726
stage_3,3,3,Team Falcons,PARIVISION,2437,0.04874,0.6676453949270555,1610,827
stage_3,3,3,Team Falcons,Sharks Esports,174,0.00348,0.7010390038837471,112,62
stage_3,3,3,Team Falcons,Sinners Esports,614,0.01228,0.6330938991945765,382,232
stage_3,3,3,Team Falcons,THUNDERdOWNUNDER,46,0.00092,0.7029755554991373,33,13
stage_3,3,3,Team Falcons,TYLOO,245,0.0049,0.7259441189321433,185,60
stage_3,3,3,Team Falcons,Team Liquid,201,0.00402,0.69064514237409,137,64
stage_3,3,3,Team Falcons,Team Spirit,1979,0.03958,0.41554127023326004,861,1118
stage_3,3,3,Team Falcons,Team Vitality,979,0.01958,0.32130532034773573,320,659
stage_3,3,3,Team Falcons,The Mongolz,2024,0.04048,0.5956523318808334,1244,780
stage_3,3,3,Team Falcons,paiN Gaming,943,0.01886,0.6892588123549863,659,284
stage_3,3,3,Team Liquid,9z Team,88,0.00176,0.44217478241918184,37,51
stage_3,3,3,Team Liquid,Astralis,132,0.00264,0.3523001602221788,40,92
stage_3,3,3,Team Liquid,Aurora Gaming,129,0.00258,0.36079829725936624,43,86
stage_3,3,3,Team Liquid,B8 Esports,48,0.00096,0.34912816417554016,15,33
stage_3,3,3,Team Liquid,BIG,64,0.00128,0.386834841193892,20,44
stage_3,3,3,Team Liquid,BetBoom Team,75,0.0015,0.308216793195248,19,56
stage_3,3,3,Team Liquid,FURIA Esports,139,0.00278,0.35755641137328037,52,87
stage_3,3,3,Team Liquid,FUT Esports,98,0.00196,0.41421724403933335,41,57
stage_3,3,3,Team Liquid,FlyQuest,40,0.0008,0.4626259906391972,17,23
stage_3,3,3,Team Liquid,G2 Esports,108,0.00216,0.33972076583953165,45,63
stage_3,3,3,Team Liquid,Gaimin Gladiators,14,0.00028,0.5783698934002485,11,3
stage_3,3,3,Team Liquid,GamerLegion,92,0.00184,0.35249617828139,27,65
stage_3,3,3,Team Liquid,Heroic,54,0.00108,0.38816587175970035,26,28
stage_3,3,3,Team Liquid,Legacy,90,0.0018,0.3171984512200008,30,60
stage_3,3,3,Team Liquid,Lynn Vision Gaming,24,0.00048,0.5325496710529152,13,11
stage_3,3,3,Team Liquid,M80,35,0.0007,0.4522383255449342,16,19
stage_3,3,3,Team Liquid,MIBR,41,0.00082,0.38626858573632294,13,28
stage_3,3,3,Team Liquid,MOUZ,111,0.00222,0.2502733090846389,29,82
stage_3,3,3,Team Liquid,Monte,90,0.0018,0.41977384181253247,38,52
stage_3,3,3,Team Liquid,NRG Esports,6,0.00012,0.6082557342513512,4,2
stage_3,3,3,Team Liquid,Natus Vincere,97,0.00194,0.26200923068815096,23,74
stage_3,3,3,Team Liquid,PARIVISION,156,0.00312,0.3250679255585954,40,116
stage_3,3,3,Team Liquid,Sharks Esports,23,0.00046,0.5185265721660114,13,10
stage_3,3,3,Team Liquid,Sinners Esports,48,0.00096,0.390050164979655,21,27
stage_3,3,3,Team Liquid,THUNDERdOWNUNDER,9,0.00018,0.6938762061871945,8,1
stage_3,3,3,Team Liquid,TYLOO,34,0.00068,0.45688739418793534,18,16
stage_3,3,3,Team Liquid,Team Falcons,118,0.00236,0.307844027556465,41,77
stage_3,3,3,Team Liquid,Team Spirit,100,0.002,0.20758174173014274,15,85
stage_3,3,3,Team Liquid,Team Vitality,84,0.00168,0.20812361309360333,16,68
stage_3,3,3,Team Liquid,The Mongolz,119,0.00238,0.2511313949155751,31,88
stage_3,3,3,Team Liquid,paiN Gaming,103,0.00206,0.37899427679278264,39,64
stage_3,3,3,Team Spirit,9z Team,703,0.01406,0.7940543775684259,557,146
stage_3,3,3,Team Spirit,Astralis,1004,0.02008,0.7879042478056272,788,216
stage_3,3,3,Team Spirit,Aurora Gaming,1354,0.02708,0.757559913886724,1028,326
stage_3,3,3,Team Spirit,B8 Esports,525,0.0105,0.7678238522565252,401,124
stage_3,3,3,Team Spirit,BIG,701,0.01402,0.7302076282352363,513,188
stage_3,3,3,Team Spirit,BetBoom Team,927,0.01854,0.6582551300675757,609,318
stage_3,3,3,Team Spirit,FURIA Esports,1350,0.027,0.7392302288971415,987,363
stage_3,3,3,Team Spirit,FUT Esports,1006,0.02012,0.7841868736571875,806,200
stage_3,3,3,Team Spirit,FlyQuest,301,0.00602,0.7922163599884414,235,66
stage_3,3,3,Team Spirit,G2 Esports,1184,0.02368,0.7619722070978489,912,272
stage_3,3,3,Team Spirit,Gaimin Gladiators,83,0.00166,0.8177147771079031,70,13
stage_3,3,3,Team Spirit,GamerLegion,743,0.01486,0.7610989266777072,568,175
stage_3,3,3,Team Spirit,Heroic,353,0.00706,0.7846458137594972,278,75
stage_3,3,3,Team Spirit,Legacy,1175,0.0235,0.7206867230297207,851,324
stage_3,3,3,Team Spirit,Lynn Vision Gaming,126,0.00252,0.808294746171975,95,31
stage_3,3,3,Team Spirit,M80,265,0.0053,0.8069715279051998,218,47
stage_3,3,3,Team Spirit,MIBR,365,0.0073,0.7567510223129217,276,89
stage_3,3,3,Team Spirit,MOUZ,1572,0.03144,0.6519410021125818,1013,559
stage_3,3,3,Team Spirit,Monte,719,0.01438,0.7601684127610082,535,184
stage_3,3,3,Team Spirit,NRG Esports,54,0.00108,0.8308961288965188,46,8
stage_3,3,3,Team Spirit,Natus Vincere,1212,0.02424,0.5916610860183504,732,480
stage_3,3,3,Team Spirit,PARIVISION,1121,0.02242,0.7656772415632151,848,273
stage_3,3,3,Team Spirit,Sharks Esports,145,0.0029,0.7972883075735686,119,26
stage_3,3,3,Team Spirit,Sinners Esports,469,0.00938,0.7508186697381024,351,118
stage_3,3,3,Team Spirit,THUNDERdOWNUNDER,28,0.00056,0.78693231111572,21,7
stage_3,3,3,Team Spirit,TYLOO,201,0.00402,0.7867686182877099,161,40
stage_3,3,3,Team Spirit,Team Falcons,1314,0.02628,0.5890499817521646,766,548
stage_3,3,3,Team Spirit,Team Liquid,165,0.0033,0.7670696744367543,116,49
stage_3,3,3,Team Spirit,Team Vitality,1447,0.02894,0.42725674809118,629,818
stage_3,3,3,Team Spirit,The Mongolz,1178,0.02356,0.7318549430302048,861,317
stage_3,3,3,Team Spirit,paiN Gaming,800,0.016,0.7779095326141132,633,167
stage_3,3,3,Team Vitality,9z Team,769,0.01538,0.7817176541268626,612,157
stage_3,3,3,Team Vitality,Astralis,1232,0.02464,0.812098239297338,1013,219
stage_3,3,3,Team Vitality,Aurora Gaming,2782,0.05564,0.7200562291222542,1969,813
stage_3,3,3,Team Vitality,B8 Esports,640,0.0128,0.7169711995782072,469,171
stage_3,3,3,Team Vitality,BIG,847,0.01694,0.7309926795043009,613,234
stage_3,3,3,Team Vitality,BetBoom Team,1154,0.02308,0.6874356047554175,803,351
stage_3,3,3,Team Vitality,FURIA Esports,3441,0.06882,0.7693344104305502,2635,806
stage_3,3,3,Team Vitality,FUT Esports,1120,0.0224,0.7814909723713245,863,257
stage_3,3,3,Team Vitality,FlyQuest,346,0.00692,0.7312584585567526,240,106
stage_3,3,3,Team Vitality,G2 Esports,1443,0.02886,0.7973627464098485,1161,282
stage_3,3,3,Team Vitality,Gaimin Gladiators,105,0.0021,0.7898828706323633,82,23
stage_3,3,3,Team Vitality,GamerLegion,1001,0.02002,0.7592469620078676,768,233
stage_3,3,3,Team Vitality,Heroic,408,0.00816,0.7798835813949058,324,84
stage_3,3,3,Team Vitality,Legacy,1336,0.02672,0.7218960484505361,950,386
stage_3,3,3,Team Vitality,Lynn Vision Gaming,144,0.00288,0.7735650841321242,107,37
stage_3,3,3,Team Vitality,M80,266,0.00532,0.7838548897880883,206,60
stage_3,3,3,Team Vitality,MIBR,397,0.00794,0.7629462447064402,309,88
stage_3,3,3,Team Vitality,MOUZ,4437,0.08874,0.7158554041971676,3184,1253
stage_3,3,3,Team Vitality,Monte,824,0.01648,0.7302819215506601,614,210
stage_3,3,3,Team Vitality,NRG Esports,72,0.00144,0.8199650666247597,57,15
stage_3,3,3,Team Vitality,Natus Vincere,2012,0.04024,0.6566601286623355,1278,734
stage_3,3,3,Team Vitality,PARIVISION,2195,0.0439,0.7644823251405809,1692,503
stage_3,3,3,Team Vitality,Sharks Esports,167,0.00334,0.7698617491061092,139,28
stage_3,3,3,Team Vitality,Sinners Esports,562,0.01124,0.754406902836028,433,129
stage_3,3,3,Team Vitality,THUNDERdOWNUNDER,44,0.00088,0.760634988590541,37,7
stage_3,3,3,Team Vitality,TYLOO,240,0.0048,0.7813227071193537,197,43
stage_3,3,3,Team Vitality,Team Falcons,2445,0.0489,0.6662783878747381,1632,813
stage_3,3,3,Team Vitality,Team Liquid,187,0.00374,0.7796838436757431,149,38
stage_3,3,3,Team Vitality,Team Spirit,2046,0.04092,0.5832266053370215,1219,827
stage_3,3,3,Team Vitality,The Mongolz,2591,0.05182,0.7540507070791208,1959,632
stage_3,3,3,Team Vitality,paiN Gaming,929,0.01858,0.7846198440513591,738,191
stage_3,3,3,The Mongolz,9z Team,844,0.01688,0.6368851202089596,545,299
stage_3,3,3,The Mongolz,Astralis,1171,0.02342,0.5808958687591815,688,483
stage_3,3,3,The Mongolz,Aurora Gaming,2976,0.05952,0.5529725828601734,1630,1346
stage_3,3,3,The Mongolz,B8 Esports,596,0.01192,0.6054142590540951,343,253
stage_3,3,3,The Mongolz,BIG,812,0.01624,0.5465596935854209,444,368
stage_3,3,3,The Mongolz,BetBoom Team,1090,0.0218,0.5480780766801996,632,458
stage_3,3,3,The Mongolz,FURIA Esports,2802,0.05604,0.4367018406232745,1249,1553
stage_3,3,3,The Mongolz,FUT Esports,1201,0.02402,0.5801675827023651,674,527
stage_3,3,3,The Mongolz,FlyQuest,418,0.00836,0.6302970067010556,258,160
stage_3,3,3,The Mongolz,G2 Esports,1403,0.02806,0.5500510921727987,784,619
stage_3,3,3,The Mongolz,Gaimin Gladiators,119,0.00238,0.7513798090458584,84,35
stage_3,3,3,The Mongolz,GamerLegion,867,0.01734,0.5406959416992438,480,387
stage_3,3,3,The Mongolz,Heroic,442,0.00884,0.6706314916208623,292,150
stage_3,3,3,The Mongolz,Legacy,1342,0.02684,0.5230879295784218,700,642
stage_3,3,3,The Mongolz,Lynn Vision Gaming,174,0.00348,0.7489218106514529,127,47
stage_3,3,3,The Mongolz,M80,335,0.0067,0.744529438191594,254,81
stage_3,3,3,The Mongolz,MIBR,444,0.00888,0.661887580304764,286,158
stage_3,3,3,The Mongolz,MOUZ,2882,0.05764,0.39451881971093533,1087,1795
stage_3,3,3,The Mongolz,Monte,889,0.01778,0.6522870203589628,565,324
stage_3,3,3,The Mongolz,NRG Esports,77,0.00154,0.7937334397355126,62,15
stage_3,3,3,The Mongolz,Natus Vincere,915,0.0183,0.3481834342854464,309,606
stage_3,3,3,The Mongolz,PARIVISION,3549,0.07098,0.6008834337885804,2132,1417
stage_3,3,3,The Mongolz,Sharks Esports,188,0.00376,0.7118361052928665,132,56
stage_3,3,3,The Mongolz,Sinners Esports,550,0.011,0.6311180635278045,340,210
stage_3,3,3,The Mongolz,THUNDERdOWNUNDER,45,0.0009,0.7323144680479398,37,8
stage_3,3,3,The Mongolz,TYLOO,254,0.00508,0.751211387010066,188,66
stage_3,3,3,The Mongolz,Team Falcons,978,0.01956,0.3975906833102119,408,570
stage_3,3,3,The Mongolz,Team Liquid,225,0.0045,0.7460195438943167,173,52
stage_3,3,3,The Mongolz,Team Spirit,1923,0.03846,0.27220040546973256,548,1375
stage_3,3,3,The Mongolz,Team Vitality,993,0.01986,0.23521105279532822,217,776
stage_3,3,3,The Mongolz,paiN Gaming,986,0.01972,0.6686627630527622,663,323
stage_3,3,3,paiN Gaming,9z Team,380,0.0076,0.5413729844571129,205,175
stage_3,3,3,paiN Gaming,Astralis,477,0.00954,0.3972035582173225,199,278
stage_3,3,3,paiN Gaming,Aurora Gaming,563,0.01126,0.41045206325585143,232,331
stage_3,3,3,paiN Gaming,B8 Esports,271,0.00542,0.4384480281923642,124,147
stage_3,3,3,paiN Gaming,BIG,311,0.00622,0.4438385735602845,121,190
stage_3,3,3,paiN Gaming,BetBoom Team,390,0.0078,0.399943992364092,143,247
stage_3,3,3,paiN Gaming,FURIA Esports,553,0.01106,0.4073028500810683,218,335
stage_3,3,3,paiN Gaming,FUT Esports,480,0.0096,0.46053768948044127,216,264
stage_3,3,3,paiN Gaming,FlyQuest,161,0.00322,0.5373042847717711,87,74
stage_3,3,3,paiN Gaming,G2 Esports,494,0.00988,0.39770363498389383,185,309
stage_3,3,3,paiN Gaming,Gaimin Gladiators,75,0.0015,0.6644896925775395,46,29
stage_3,3,3,paiN Gaming,GamerLegion,339,0.00678,0.42586259498844603,125,214
stage_3,3,3,paiN Gaming,Heroic,193,0.00386,0.5245040778520044,106,87
stage_3,3,3,paiN Gaming,Legacy,490,0.0098,0.3745190928521645,167,323
stage_3,3,3,paiN Gaming,Lynn Vision Gaming,105,0.0021,0.6327746583091701,62,43
stage_3,3,3,paiN Gaming,M80,158,0.00316,0.5895032952196508,86,72
stage_3,3,3,paiN Gaming,MIBR,225,0.0045,0.5368331041346281,117,108
stage_3,3,3,paiN Gaming,MOUZ,469,0.00938,0.26547707829675316,112,357
stage_3,3,3,paiN Gaming,Monte,393,0.00786,0.542614271258038,215,178
stage_3,3,3,paiN Gaming,NRG Esports,48,0.00096,0.6936329970239125,28,20
stage_3,3,3,paiN Gaming,Natus Vincere,420,0.0084,0.2653955290879389,106,314
stage_3,3,3,paiN Gaming,PARIVISION,615,0.0123,0.3966046136149384,237,378
stage_3,3,3,paiN Gaming,Sharks Esports,81,0.00162,0.5926373177995263,43,38
stage_3,3,3,paiN Gaming,Sinners Esports,253,0.00506,0.4727338359490322,112,141
stage_3,3,3,paiN Gaming,THUNDERdOWNUNDER,34,0.00068,0.7048341770928072,22,12
stage_3,3,3,paiN Gaming,TYLOO,131,0.00262,0.6031745591360229,69,62
stage_3,3,3,paiN Gaming,Team Falcons,436,0.00872,0.3142878354548475,140,296
stage_3,3,3,paiN Gaming,Team Liquid,105,0.0021,0.6358839353044654,64,41
stage_3,3,3,paiN Gaming,Team Spirit,447,0.00894,0.20512081806133775,92,355
stage_3,3,3,paiN Gaming,Team Vitality,375,0.0075,0.21081421126819538,72,303
stage_3,3,3,paiN Gaming,The Mongolz,511,0.01022,0.3390945542776749,175,336
stage_3,4,3,9z Team,Astralis,342,0.00684,0.4117597354449025,129,213
stage_3,4,3,9z Team,Aurora Gaming,426,0.00852,0.419758587084027,172,254
stage_3,4,3,9z Team,B8 Esports,143,0.00286,0.4406078279982455,61,82
stage_3,4,3,9z Team,BIG,207,0.00414,0.3931707049470456,85,122
stage_3,4,3,9z Team,BetBoom Team,275,0.0055,0.39180928248599495,116,159
stage_3,4,3,9z Team,FURIA Esports,410,0.0082,0.3734488574801558,132,278
stage_3,4,3,9z Team,FUT Esports,309,0.00618,0.3795868129790846,126,183
stage_3,4,3,9z Team,FlyQuest,89,0.00178,0.5061160648372184,43,46
stage_3,4,3,9z Team,G2 Esports,361,0.00722,0.3808356535099255,125,236
stage_3,4,3,9z Team,Gaimin Gladiators,31,0.00062,0.6273492507577543,15,16
stage_3,4,3,9z Team,GamerLegion,211,0.00422,0.41840806593759583,87,124
stage_3,4,3,9z Team,Heroic,101,0.00202,0.5044275444462224,56,45
stage_3,4,3,9z Team,Legacy,361,0.00722,0.3764210396048008,134,227
stage_3,4,3,9z Team,Lynn Vision Gaming,46,0.00092,0.5793899681067202,26,20
stage_3,4,3,9z Team,M80,68,0.00136,0.535718359106196,40,28
stage_3,4,3,9z Team,MIBR,115,0.0023,0.5307574190951477,58,57
stage_3,4,3,9z Team,MOUZ,362,0.00724,0.28559172312845066,107,255
stage_3,4,3,9z Team,Monte,233,0.00466,0.4913759488338826,107,126
stage_3,4,3,9z Team,NRG Esports,19,0.00038,0.6374400582721952,14,5
stage_3,4,3,9z Team,Natus Vincere,342,0.00684,0.24989085644584746,78,264
stage_3,4,3,9z Team,PARIVISION,414,0.00828,0.415588973334878,167,247
stage_3,4,3,9z Team,Sharks Esports,39,0.00078,0.5999940395698253,18,21
stage_3,4,3,9z Team,Sinners Esports,160,0.0032,0.41665554087534307,68,92
stage_3,4,3,9z Team,THUNDERdOWNUNDER,16,0.00032,0.7159458821334598,11,5
stage_3,4,3,9z Team,TYLOO,58,0.00116,0.5375712002975289,30,28
stage_3,4,3,9z Team,Team Falcons,368,0.00736,0.3272943867250178,123,245
stage_3,4,3,9z Team,Team Liquid,59,0.00118,0.5525930695399238,31,28
stage_3,4,3,9z Team,Team Spirit,354,0.00708,0.19566028101363922,78,276
stage_3,4,3,9z Team,Team Vitality,250,0.005,0.21730973948547866,66,184
stage_3,4,3,9z Team,The Mongolz,380,0.0076,0.37185632191010876,144,236
stage_3,4,3,9z Team,paiN Gaming,225,0.0045,0.4524796026046837,90,135
stage_3,4,3,Astralis,9z Team,343,0.00686,0.5898905519818114,209,134
stage_3,4,3,Astralis,Aurora Gaming,660,0.0132,0.4359421870201349,278,382
stage_3,4,3,Astralis,B8 Esports,233,0.00466,0.5680852420537889,136,97
stage_3,4,3,Astralis,BIG,340,0.0068,0.5296014267375477,194,146
stage_3,4,3,Astralis,BetBoom Team,414,0.00828,0.4123110357681294,168,246
stage_3,4,3,Astralis,FURIA Esports,651,0.01302,0.38935950247848755,270,381
stage_3,4,3,Astralis,FUT Esports,475,0.0095,0.5385788013826612,241,234
stage_3,4,3,Astralis,FlyQuest,155,0.0031,0.6088116773410585,105,50
stage_3,4,3,Astralis,G2 Esports,584,0.01168,0.42150673542724415,226,358
stage_3,4,3,Astralis,Gaimin Gladiators,47,0.00094,0.6763845363423576,34,13
stage_3,4,3,Astralis,GamerLegion,367,0.00734,0.4553905414869317,185,182
stage_3,4,3,Astralis,Heroic,186,0.00372,0.6035410448944384,114,72
stage_3,4,3,Astralis,Legacy,540,0.0108,0.45267834231374415,254,286
stage_3,4,3,Astralis,Lynn Vision Gaming,73,0.00146,0.6334746873161173,47,26
stage_3,4,3,Astralis,M80,137,0.00274,0.5942580315642797,86,51
stage_3,4,3,Astralis,MIBR,188,0.00376,0.6140074074256227,108,80
stage_3,4,3,Astralis,MOUZ,573,0.01146,0.3601334901404396,194,379
stage_3,4,3,Astralis,Monte,360,0.0072,0.571665003073856,199,161
stage_3,4,3,Astralis,NRG Esports,27,0.00054,0.7341046799997586,18,9
stage_3,4,3,Astralis,Natus Vincere,539,0.01078,0.28471487736778917,148,391
stage_3,4,3,Astralis,PARIVISION,617,0.01234,0.5605176475249174,345,272
stage_3,4,3,Astralis,Sharks Esports,71,0.00142,0.6343570801745229,40,31
stage_3,4,3,Astralis,Sinners Esports,239,0.00478,0.5649379247507754,121,118
stage_3,4,3,Astralis,THUNDERdOWNUNDER,21,0.00042,0.7295690185009325,16,5
stage_3,4,3,Astralis,TYLOO,93,0.00186,0.6131621479298793,61,32
stage_3,4,3,Astralis,Team Falcons,548,0.01096,0.34616633861062324,195,353
stage_3,4,3,Astralis,Team Liquid,90,0.0018,0.6421861461403121,62,28
stage_3,4,3,Astralis,Team Spirit,591,0.01182,0.20704239988313142,125,466
stage_3,4,3,Astralis,Team Vitality,403,0.00806,0.19372269603268485,76,327
stage_3,4,3,Astralis,The Mongolz,597,0.01194,0.413603365719618,265,332
stage_3,4,3,Astralis,paiN Gaming,388,0.00776,0.6046928613539417,234,154
stage_3,4,3,Aurora Gaming,9z Team,468,0.00936,0.5908717797868429,276,192
stage_3,4,3,Aurora Gaming,Astralis,804,0.01608,0.546983169931195,453,351
stage_3,4,3,Aurora Gaming,B8 Esports,438,0.00876,0.5706063860960724,246,192
stage_3,4,3,Aurora Gaming,BIG,517,0.01034,0.48766607002995005,264,253
stage_3,4,3,Aurora Gaming,BetBoom Team,723,0.01446,0.44929792419997755,308,415
stage_3,4,3,Aurora Gaming,FURIA Esports,1639,0.03278,0.45606199575500284,765,874
stage_3,4,3,Aurora Gaming,FUT Esports,809,0.01618,0.521200566239929,402,407
stage_3,4,3,Aurora Gaming,FlyQuest,232,0.00464,0.6163197029723053,168,64
stage_3,4,3,Aurora Gaming,G2 Esports,945,0.0189,0.4514493908577023,440,505
stage_3,4,3,Aurora Gaming,Gaimin Gladiators,62,0.00124,0.7197844685921397,45,17
stage_3,4,3,Aurora Gaming,GamerLegion,611,0.01222,0.4829875457353584,291,320
stage_3,4,3,Aurora Gaming,Heroic,270,0.0054,0.6093538341262341,168,102
stage_3,4,3,Aurora Gaming,Legacy,895,0.0179,0.48438722371916043,423,472
