state_type,match_id,deployment_history_status,eligible_for_state,consumed_by_state,eligibility_reason
map,6176380,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6176382,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6176383,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6176385,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6183720,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6184074,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6185230,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6185231,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6185835,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6185837,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6186573,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6186574,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6188588,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6193806,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6193807,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6196157,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6196158,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6196374,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6203393,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6203394,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6204833,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6206315,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6206465,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6207684,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6207740,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6215558,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6216021,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6218295,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6218296,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6229102,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6239440,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6239442,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6242502,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6242503,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6242504,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6242505,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6242506,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6242507,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6242508,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6242509,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6246318,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6246926,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6247002,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6248502,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6249014,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6255972,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6258175,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6258176,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6279559,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6279560,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6279561,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6279562,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6279563,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6279564,included,False,False,"no surviving map_base.parquet rows for this match_id (Phase 2 map-level rejection - structural, independent of team identity)"
map,6279565,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6279566,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6291417,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6293010,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6293011,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6294993,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6294994,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6294995,included,True,True,both sides identity-eligible: full map-history + map-ELO update
map,6296716,included,True,True,both sides identity-eligible: full map-history + map-ELO update
